year,week,lineup_rank,firstName,lastName,position,salary,eventId,actualPoints
2025,14,4,Jake,Stevens,M,10,2025_championship_game,0.0
2025,14,4,JT,Giles-Harris,D,8,2025_championship_game,0.0
2025,14,4,Trevor,Baptiste,FO,33,2025_championship_game,0.0
2025,14,4,Liam,Entenmann,G,43,2025_championship_game,0.0
2025,14,5,Logan,Wisnauskas,A,24,2025_championship_game,0.0
2025,14,5,Xander,Dickson,A,38,2025_championship_game,0.0
2025,14,5,Jonathan,Donville,M,10,2025_championship_game,0.0
2025,14,5,Jake,Stevens,M,10,2025_championship_game,0.0
2025,14,5,Danny,Logan,D,4,2025_championship_game,0.0
2025,14,5,Trevor,Baptiste,FO,33,2025_championship_game,0.0
2025,14,5,Liam,Entenmann,G,43,2025_championship_game,0.0
2026,1,1,Liam,Entenmann,G,47,2026-ev-2,47.0
2026,1,1,Connor,Shellenberger,A,47,2026-ev-2,29.0
2026,1,1,TJ,Malone,A,43,2026-ev-4,27.0
2026,1,1,Matt,Brandau,M,27,2026-ev-4,56.0
2026,1,1,TD,Ierlan,FO,23,2026-ev-1,12.5
2026,1,1,Greg,Weyl,D,2,2026-ev-3,10.0
2026,1,1,Jack,Hannah,M,11,2026-ev-4,40.0
2026,1,2,Teddy,Malone,A,5,2026-ev-2,0.0
2026,1,2,Zed,Williams,A,5,2026-ev-4,0.0
2026,1,2,James,Shipley,M,5,2026-ev-4,0.0
2026,1,2,Jonathan,Donville,M,5,2026-ev-3,0.0
2026,1,2,Chris,Conlin,D,8,2026-ev-1,0.0
2026,1,2,Nathan,Laliberte,FO,6,2026-ev-2,0.0
2026,1,2,Michael,Gianforcaro,G,2,2026-ev-2,0.0
2026,1,3,Brayden,Mayea,A,4,2026-ev-1,0.0
2026,1,3,Ryan,Stines,A,8,2026-ev-1,0.0
2026,1,3,James,Shipley,M,5,2026-ev-4,0.0
2026,1,3,Jonathan,Donville,M,5,2026-ev-3,0.0
2026,1,3,Max,Krevsky,D,3,2026-ev-2,0.0
2026,1,3,Mike,Sisselberger,FO,6,2026-ev-1,0.0
2026,1,3,Michael,Gianforcaro,G,2,2026-ev-2,0.0
2026,1,4,Brendan,Nichtern,A,5,2026-ev-2,0.0
2026,1,4,Matt,Rambo,A,5,2026-ev-4,0.0
2026,1,4,Aidan,Danenza,M,10,2026-ev-1,0.0
2026,1,4,Levi,Anderson,M,10,2026-ev-2,0.0
2026,1,4,Tommy,Stull,D,4,2026-ev-1,0.0
2026,1,4,Petey,LaSalla,FO,8,2026-ev-4,0.0
2026,1,4,Michael,Gianforcaro,G,2,2026-ev-2,0.0
2026,1,5,Brendan,Nichtern,A,5,2026-ev-2,0.0
2026,1,5,Matt,Rambo,A,5,2026-ev-4,0.0
2026,1,5,James,Shipley,M,5,2026-ev-4,0.0
2026,1,5,Justin,Anderson,M,10,2026-ev-3,0.0
2026,1,5,Tommy,Stull,D,4,2026-ev-1,0.0
2026,1,5,Petey,LaSalla,FO,8,2026-ev-4,0.0
2026,1,5,Michael,Gianforcaro,G,2,2026-ev-2,0.0
2026,2,1,Liam,Entenmann,G,48,2026-ev-6,38.0
2026,2,1,Connor,Shellenberger,A,46,2026-ev-6,10.0
2026,2,1,Marcus,Holman,A,28,2026-ev-5,21.0
2026,2,1,Matt,Brandau,M,26,2026-ev-6,10.0
2026,2,1,Zach,Currier,M,16,2026-ev-8,24.6
2026,2,1,Kenny,Brower,D,15,2026-ev-8,1.0
2026,2,1,TD,Ierlan,FO,18,2026-ev-7,8.1
2026,2,2,Graydon,Hogg,A,10,2026-ev-5,0.0
2026,2,2,Tye,Kurtz,A,5,2026-ev-5,0.0
2026,2,2,Marcus,Wertheim,M,2,2026-ev-7,0.0
2026,2,2,Nakeie,Montgomery,M,5,2026-ev-8,0.0
2026,2,2,Remington,Reynolds,D,4,2026-ev-5,0.0
2026,2,2,Petey,LaSalla,FO,9,2026-ev-6,0.0
2026,2,2,Will,Mark,G,3,2026-ev-6,0.0
2026,2,3,Brian,Kelly,A,5,2026-ev-5,0.0
2026,2,3,Truitt,Sunderland,A,7,2026-ev-6,0.0
2026,2,3,Aidan,McLane,M,4,2026-ev-6,0.0
2026,2,3,Jake,Stevens,M,7,2026-ev-6,0.0
2026,2,3,Jack,Rowlett,D,7,2026-ev-5,0.0
2026,2,3,Nathan,Laliberte,FO,5,2026-ev-6,0.0
2026,2,3,Will,Mark,G,3,2026-ev-6,0.0
2026,2,4,Graydon,Hogg,A,10,2026-ev-5,0.0
2026,2,4,Tye,Kurtz,A,5,2026-ev-5,0.0
2026,2,4,Marcus,Wertheim,M,2,2026-ev-7,0.0
2026,2,4,Nakeie,Montgomery,M,5,2026-ev-8,0.0
2026,2,4,Charlie,Hayes,D,7,2026-ev-8,0.0
2026,2,4,Nathan,Laliberte,FO,5,2026-ev-6,0.0
2026,2,4,JC,Higginbotham,G,3,2026-ev-5,0.0
2026,2,5,Graydon,Hogg,A,10,2026-ev-5,0.0
2026,2,5,Tye,Kurtz,A,5,2026-ev-5,0.0
2026,2,5,Marcus,Wertheim,M,2,2026-ev-7,0.0
2026,2,5,Nakeie,Montgomery,M,5,2026-ev-8,0.0
2026,2,5,Jack,Rowlett,D,7,2026-ev-5,0.0
2026,2,5,Nathan,Laliberte,FO,5,2026-ev-6,0.0
2026,2,5,JC,Higginbotham,G,3,2026-ev-5,0.0
2026,3,1,Brian,Kelly,A,20,2026-ev-9,23.0
2026,3,1,Brett,Dobson,G,45,2026-ev-11,34.0
2026,3,1,Mitchell,Dunham,D,14,2026-ev-11,1.0
2026,3,1,Owen,Hiltz,A,39,2026-ev-12,11.0
2026,3,1,Trevor,Baptiste,FO,26,2026-ev-10,9.1
2026,3,1,Matt,Brandau,M,28,2026-ev-9,8.0
2026,3,1,Zach,Currier,M,18,2026-ev-12,15.8
2026,3,2,Truitt,Sunderland,A,6,2026-ev-9,0.0
2026,3,2,Teddy,Malone,A,8,2026-ev-12,0.0
2026,3,2,CK,Giancola,M,7,2026-ev-11,0.0
2026,3,2,Casey,Wilson,M,5,2026-ev-12,0.0
2026,3,2,Matt,Whitcher,D,8,2026-ev-12,0.0
2026,3,2,Connor,Farrell,FO,12,2026-ev-12,0.0
2026,3,2,Brian,Phipps,G,2,2026-ev-9,0.0
2026,3,3,Graydon,Hogg,A,10,2026-ev-9,0.0
2026,3,3,Truitt,Sunderland,A,6,2026-ev-9,0.0
2026,3,3,Mic,Kelly,M,10,2026-ev-9,0.0
2026,3,3,Casey,Wilson,M,5,2026-ev-12,0.0
2026,3,3,Blake,Eiland,D,2,2026-ev-9,0.0
2026,3,3,Mike,Sisselberger,FO,9,2026-ev-11,0.0
2026,3,3,Brian,Phipps,G,2,2026-ev-9,0.0
2026,3,4,Graydon,Hogg,A,10,2026-ev-9,0.0
2026,3,4,Truitt,Sunderland,A,6,2026-ev-9,0.0
2026,3,4,Mic,Kelly,M,10,2026-ev-9,0.0
2026,3,4,Casey,Wilson,M,5,2026-ev-12,0.0
2026,3,4,Zach,Goodrich,D,7,2026-ev-9,0.0
2026,3,4,Mike,Sisselberger,FO,9,2026-ev-11,0.0
2026,3,4,Brian,Phipps,G,2,2026-ev-9,0.0
2026,3,5,Graydon,Hogg,A,10,2026-ev-9,0.0
2026,3,5,Truitt,Sunderland,A,6,2026-ev-9,0.0
2026,3,5,Mic,Kelly,M,10,2026-ev-9,0.0
2026,3,5,Casey,Wilson,M,5,2026-ev-12,0.0
2026,3,5,Michael,Rexrode,D,14,2026-ev-10,0.0
2026,3,5,Mike,Sisselberger,FO,9,2026-ev-11,0.0
2026,3,5,Brian,Phipps,G,2,2026-ev-9,0.0
2026,4,1,Logan,McNaney,G,43,2026-ev-15,46.0
2026,4,1,Brian,Kelly,A,23,2026-ev-16,-7.0
2026,4,1,CJ,Kirst,A,47,2026-ev-16,66.0
2026,4,1,Mitchell,Dunham,D,14,2026-ev-13,2.0
2026,4,1,Trevor,Baptiste,FO,23,2026-ev-14,16.7
2026,4,1,Zach,Currier,M,20,2026-ev-16,23.0
2026,4,1,Andrew,McAdorey,M,24,2026-ev-14,28.0
2026,4,2,Eric,Spanos,A,4,2026-ev-13,0.0
2026,4,2,Matt,Rambo,A,11,2026-ev-14,0.0
2026,4,2,Logan,Ip,M,5,2026-ev-16,0.0
2026,4,2,Tye,Kurtz,M,5,2026-ev-16,0.0
2026,4,2,Hunter,Smith,D,3,2026-ev-16,0.0
2026,4,2,Mike,Sisselberger,FO,8,2026-ev-13,0.0
2026,4,2,Ryan,Croddick,G,11,2026-ev-14,0.0
2026,4,3,Eric,Spanos,A,4,2026-ev-13,0.0
2026,4,3,Matt,Rambo,A,11,2026-ev-14,0.0
2026,4,3,John,Dunphey,M,5,2026-ev-15,0.0
2026,4,3,Nolan,Byrne,M,5,2026-ev-15,0.0
2026,4,3,Hunter,Smith,D,3,2026-ev-16,0.0
2026,4,3,Mike,Sisselberger,FO,8,2026-ev-13,0.0
2026,4,3,Ryan,Croddick,G,11,2026-ev-14,0.0
2026,4,4,Eric,Spanos,A,4,2026-ev-13,0.0
2026,4,4,Matt,Rambo,A,11,2026-ev-14,0.0
2026,4,4,CK,Giancola,M,9,2026-ev-13,0.0
2026,4,4,Connor,Kirst,M,9,2026-ev-16,0.0
2026,4,4,Hunter,Smith,D,3,2026-ev-16,0.0
2026,4,4,Mike,Sisselberger,FO,8,2026-ev-13,0.0
2026,4,4,Austin,Kaut,G,5,2026-ev-13,0.0
2026,4,5,Gannon,Matthews,A,5,2026-ev-13,0.0
2026,4,5,Eric,Spanos,A,4,2026-ev-13,0.0
2026,4,5,Josh,Balcarcel,M,9,2026-ev-14,0.0
2026,4,5,Tye,Kurtz,M,5,2026-ev-16,0.0
2026,4,5,Hunter,Smith,D,3,2026-ev-16,0.0
2026,4,5,Mike,Sisselberger,FO,8,2026-ev-13,0.0
2026,4,5,Austin,Kaut,G,5,2026-ev-13,0.0
2026,5,1,Brett,Dobson,G,48,2026-ev-18,55.0
2026,5,1,Joey,Spallina,A,27,2026-ev-19,11.0
2026,5,1,Connor,Shellenberger,A,36,2026-ev-17,42.0
2026,5,1,Andrew,McMeekin,FO,17,2026-ev-17,32.3
2026,5,1,Mitchell,Dunham,D,12,2026-ev-18,12.0
2026,5,1,Matt,Brandau,M,27,2026-ev-19,17.0
2026,5,1,Andrew,McAdorey,M,24,2026-ev-18,8.0
2026,5,2,Jack,Regnery,A,9,2026-ev-17,0.0
2026,5,2,Ryder,Garnsey,A,15,2026-ev-18,0.0
2026,5,2,Connor,Kirst,M,10,2026-ev-17,0.0
2026,5,2,Aidan,Danenza,M,10,2026-ev-18,0.0
2026,5,2,Cullen,Brown,D,5,2026-ev-18,0.0
2026,5,2,Mike,Sisselberger,FO,9,2026-ev-18,0.0
2026,5,2,Ryan,Croddick,G,5,2026-ev-18,0.0
2026,5,3,Jack,Regnery,A,9,2026-ev-17,0.0
2026,5,3,Ryder,Garnsey,A,15,2026-ev-18,0.0
2026,5,3,Ryan,Ambler,M,12,2026-ev-18,0.0
2026,5,3,Michael,Leo,M,5,2026-ev-18,0.0
2026,5,3,Ben,Ramsey,D,6,2026-ev-17,0.0
2026,5,3,Nathan,Laliberte,FO,5,2026-ev-17,0.0
2026,5,3,Ryan,Croddick,G,5,2026-ev-18,0.0
2026,5,4,Jack,Regnery,A,9,2026-ev-17,0.0
2026,5,4,Ryder,Garnsey,A,15,2026-ev-18,0.0
2026,5,4,Connor,Kirst,M,10,2026-ev-17,0.0
2026,5,4,Aidan,Danenza,M,10,2026-ev-18,0.0
2026,5,4,Cullen,Brown,D,5,2026-ev-18,0.0
2026,5,4,Mike,Sisselberger,FO,9,2026-ev-18,0.0
2026,5,4,Nick,Washuta,G,5,2026-ev-18,0.0
2026,5,5,Jack,Regnery,A,9,2026-ev-17,0.0
2026,5,5,Ryder,Garnsey,A,15,2026-ev-18,0.0
2026,5,5,Connor,Kirst,M,10,2026-ev-17,0.0
2026,5,5,Aidan,Danenza,M,10,2026-ev-18,0.0
2026,5,5,Matt,Wright,D,4,2026-ev-18,0.0
2026,5,5,Nathan,Laliberte,FO,5,2026-ev-17,0.0
2026,5,5,Nick,Washuta,G,5,2026-ev-18,0.0
2026,6,1,Brett,Dobson,G,48,2026-ev-23,39.0
2026,6,1,Leo,Johnson,M,18,2026-ev-23,7.0
2026,6,1,Sam,King,M,27,2026-ev-23,27.0
2026,6,1,TJ,Malone,A,34,2026-ev-21,18.0
2026,6,1,Kieran,McArdle,A,30,2026-ev-23,7.0
2026,6,1,Andrew,McMeekin,FO,22,2026-ev-22,23.4
2026,6,1,Mitchell,Dunham,D,20,2026-ev-23,1.0
2026,6,2,Brian,Kelly,A,22,2026-ev-22,0.0
2026,6,2,Silas,Richmond,A,17,2026-ev-23,0.0
2026,6,2,Jack,Regnery,M,11,2026-ev-22,0.0
2026,6,2,Logan,Ip,M,6,2026-ev-22,0.0
2026,6,2,Eric,Kolar,D,6,2026-ev-21,0.0
2026,6,2,Mike,Sisselberger,FO,8,2026-ev-23,0.0
2026,6,2,Matt,Knote,G,10,2026-ev-21,0.0
2026,6,3,Brian,Kelly,A,22,2026-ev-22,0.0
2026,6,3,Silas,Richmond,A,17,2026-ev-23,0.0
2026,6,3,Jack,Regnery,M,11,2026-ev-22,0.0
2026,6,3,Logan,Ip,M,6,2026-ev-22,0.0
2026,6,3,Tim,Muller,D,7,2026-ev-21,0.0
2026,6,3,Connor,Farrell,FO,12,2026-ev-23,0.0
2026,6,3,Matt,Knote,G,10,2026-ev-21,0.0
2026,6,4,Brian,Kelly,A,22,2026-ev-22,0.0
2026,6,4,Silas,Richmond,A,17,2026-ev-23,0.0
2026,6,4,Mikey,Weisshaar,M,12,2026-ev-22,0.0
2026,6,4,Ryan,Ambler,M,12,2026-ev-23,0.0
2026,6,4,Matthew,Dunn,D,10,2026-ev-21,0.0
2026,6,4,Mike,Sisselberger,FO,8,2026-ev-23,0.0
2026,6,4,Matt,Knote,G,10,2026-ev-21,0.0
2026,6,5,Brian,Kelly,A,22,2026-ev-22,0.0
2026,6,5,Silas,Richmond,A,17,2026-ev-23,0.0
2026,6,5,Justin,Anderson,M,12,2026-ev-21,0.0
2026,6,5,Josh,Balcarcel,M,12,2026-ev-22,0.0
2026,6,5,Jack,Gray,D,5,2026-ev-21,0.0
2026,6,5,Connor,Farrell,FO,12,2026-ev-23,0.0
2026,6,5,Matt,Knote,G,10,2026-ev-21,0.0
2026,8,1,Blaze,Riorden,G,46,2026-ev-26,10.0
2026,8,1,Connor,Shellenberger,A,40,2026-ev-27,24.0
2026,8,1,Sam,King,M,26,2026-ev-27,39.0
2026,8,1,Ty,English,D,18,2026-ev-26,33.0
2026,8,1,Kieran,McArdle,A,26,2026-ev-25,30.0
2026,8,1,Andrew,McMeekin,FO,25,2026-ev-28,37.4
2026,8,1,Matt,Collison,M,18,2026-ev-25,7.0
2026,8,2,Brayden,Mayea,A,13,2026-ev-25,0.0
2026,8,2,Richie,Connell,A,8,2026-ev-26,0.0
2026,8,2,Ryan,Ambler,M,12,2026-ev-27,0.0
2026,8,2,Teddy,Malone,M,12,2026-ev-26,0.0
2026,8,2,Jeff,Trainor,D,12,2026-ev-28,0.0
2026,8,2,Alec,Stathakis,FO,13,2026-ev-25,0.0
2026,8,2,Sean,Byrne,G,10,2026-ev-25,0.0
2026,8,3,Brayden,Mayea,A,13,2026-ev-25,0.0
2026,8,3,Richie,Connell,A,8,2026-ev-26,0.0
2026,8,3,Kyle,Lewis,M,15,2026-ev-25,0.0
2026,8,3,Josh,Balcarcel,M,15,2026-ev-25,0.0
2026,8,3,Carter,Rice,D,9,2026-ev-25,0.0
2026,8,3,Alec,Stathakis,FO,13,2026-ev-25,0.0
2026,8,3,Sean,Byrne,G,10,2026-ev-25,0.0
2026,8,4,Brayden,Mayea,A,13,2026-ev-25,0.0
2026,8,4,Richie,Connell,A,8,2026-ev-26,0.0
2026,8,4,Silas,Richmond,M,16,2026-ev-25,0.0
2026,8,4,Evan,Plunkett,M,16,2026-ev-28,0.0
2026,8,4,Gavin,Adler,D,11,2026-ev-25,0.0
2026,8,4,Alec,Stathakis,FO,13,2026-ev-25,0.0
2026,8,4,Sean,Byrne,G,10,2026-ev-25,0.0
2026,8,5,Brayden,Mayea,A,13,2026-ev-25,0.0
2026,8,5,Richie,Connell,A,8,2026-ev-26,0.0
2026,8,5,Kyle,Lewis,M,15,2026-ev-25,0.0
2026,8,5,Josh,Balcarcel,M,15,2026-ev-25,0.0
2026,8,5,Mason,Woodward,D,11,2026-ev-27,0.0
2026,8,5,Alec,Stathakis,FO,13,2026-ev-25,0.0
2026,8,5,Sean,Byrne,G,10,2026-ev-25,0.0
2026,9,1,Brett,Dobson,G,45,2026-ev-31,23.0
2026,9,1,Connor,Shellenberger,A,39,2026-ev-32,30.0
2026,9,1,Joey,Spallina,A,35,2026-ev-29,57.0
2026,9,1,Andrew,McMeekin,FO,30,2026-ev-32,6.5
2026,9,1,Ty,English,D,28,2026-ev-30,11.0
2026,9,1,Teddy,Malone,M,12,2026-ev-30,38.0
2026,9,1,Connor,Kelly,M,10,2026-ev-31,-9.0
2026,9,2,Jackson,Eicher,A,22,2026-ev-30,0.0
2026,9,2,Matt,Rambo,A,16,2026-ev-32,0.0
2026,9,2,Kyle,Lewis,M,12,2026-ev-31,0.0
2026,9,2,Connor,Kirst,M,12,2026-ev-32,0.0
2026,9,2,Matthew,Dunn,D,12,2026-ev-29,0.0
2026,9,2,Mike,Sisselberger,FO,12,2026-ev-31,0.0
2026,9,2,Will,Mark,G,10,2026-ev-32,0.0
2026,9,3,Jackson,Eicher,A,22,2026-ev-30,0.0
2026,9,3,Matt,Rambo,A,16,2026-ev-32,0.0
2026,9,3,Evan,Plunkett,M,11,2026-ev-30,0.0
2026,9,3,Luke,Rhoa,M,7,2026-ev-32,0.0
2026,9,3,Alex,Ross,D,6,2026-ev-32,0.0
2026,9,3,Mike,Sisselberger,FO,12,2026-ev-31,0.0
2026,9,3,Austin,Kaut,G,10,2026-ev-30,0.0
2026,9,4,Jackson,Eicher,A,22,2026-ev-30,0.0
2026,9,4,Matt,Rambo,A,16,2026-ev-32,0.0
2026,9,4,Kyle,Lewis,M,12,2026-ev-31,0.0
2026,9,4,Connor,Kirst,M,12,2026-ev-32,0.0
2026,9,4,Matt,Whitcher,D,9,2026-ev-31,0.0
2026,9,4,Mike,Sisselberger,FO,12,2026-ev-31,0.0
2026,9,4,Austin,Kaut,G,10,2026-ev-30,0.0
2026,9,5,Jackson,Eicher,A,22,2026-ev-30,0.0
2026,9,5,Matt,Rambo,A,16,2026-ev-32,0.0
2026,9,5,Aidan,Danenza,M,13,2026-ev-29,0.0
2026,9,5,Graydon,Hogg,M,13,2026-ev-32,0.0
2026,9,5,Ray,Dearth,D,8,2026-ev-30,0.0
2026,9,5,Mike,Sisselberger,FO,12,2026-ev-31,0.0
2026,9,5,Austin,Kaut,G,10,2026-ev-30,0.0
2026,10,1,Brett,Dobson,G,44,2026-ev-36,59.0
2026,10,1,Joey,Spallina,A,40,2026-ev-36,32.0
2026,10,1,Marcus,Holman,A,38,2026-ev-35,58.0
2026,10,1,Trevor,Baptiste,FO,22,2026-ev-34,4.6
2026,10,1,Teddy,Malone,M,17,2026-ev-35,53.0
2026,10,1,Ty,English,D,23,2026-ev-35,17.3
2026,10,1,Jack,Hannah,M,16,2026-ev-20,20.0
2026,10,2,Jackson,Eicher,A,21,2026-ev-35,0.0
2026,10,2,Ross,Scott,A,20,2026-ev-35,0.0
2026,10,2,Nolan,Byrne,M,7,2026-ev-33,0.0
2026,10,2,Logan,Ip,M,5,2026-ev-35,0.0
2026,10,2,Beau,Pederson,D,10,2026-ev-33,0.0
2026,10,2,Alec,Stathakis,FO,12,2026-ev-34,0.0
2026,10,2,Nick,Washuta,G,10,2026-ev-33,0.0
2026,10,3,Jackson,Eicher,A,21,2026-ev-35,0.0
2026,10,3,Ross,Scott,A,20,2026-ev-35,0.0
2026,10,3,Graham,Bundy,M,11,2026-ev-33,0.0
2026,10,3,Logan,Ip,M,5,2026-ev-35,0.0
2026,10,3,Beau,Pederson,D,10,2026-ev-33,0.0
2026,10,3,Alec,Stathakis,FO,12,2026-ev-34,0.0
2026,10,3,Nick,Washuta,G,10,2026-ev-33,0.0
2026,10,4,Jackson,Eicher,A,21,2026-ev-35,0.0
2026,10,4,Ross,Scott,A,20,2026-ev-35,0.0
2026,10,4,John,Dunphey,M,7,2026-ev-33,0.0
2026,10,4,Logan,Ip,M,5,2026-ev-35,0.0
2026,10,4,Aidan,Maguire,D,10,2026-ev-33,0.0
2026,10,4,Alec,Stathakis,FO,12,2026-ev-34,0.0
2026,10,4,Nick,Washuta,G,10,2026-ev-33,0.0
2026,10,5,Jackson,Eicher,A,21,2026-ev-35,0.0
2026,10,5,Ross,Scott,A,20,2026-ev-35,0.0
2026,10,5,Graham,Bundy,M,11,2026-ev-33,0.0
2026,10,5,Connor,Kirst,M,12,2026-ev-35,0.0
2026,10,5,Aidan,Maguire,D,10,2026-ev-33,0.0
2026,10,5,Alec,Stathakis,FO,12,2026-ev-34,0.0
2026,10,5,Matt,Knote,G,10,2026-ev-36,0.0
2026,11,1,Blaze,Riorden,G,40,2026-ev-40,18.0
2026,11,1,Joey,Spallina,A,39,2026-ev-39,57.0
2026,11,1,Marcus,Holman,A,38,2026-ev-38,21.0
2026,11,1,Sam,King,M,31,2026-ev-38,10.0
2026,11,1,Trevor,Baptiste,FO,19,2026-ev-41,2.5
2026,11,1,Jack,Regnery,M,21,2026-ev-38,10.0
2026,11,1,Gavin,Adler,D,9,2026-ev-40,10.0
2026,11,2,Finn,Thomson,A,9,2026-ev-37,0.0
2026,11,2,Vinny,Butrico,A,7,2026-ev-41,0.0
2026,11,2,Evan,Plunkett,M,11,2026-ev-39,0.0
2026,11,2,Kyle,Lewis,M,12,2026-ev-40,0.0
2026,11,2,Alex,Ross,D,5,2026-ev-41,0.0
2026,11,2,Mike,Sisselberger,FO,15,2026-ev-38,0.0
2026,11,2,Nick,Washuta,G,10,2026-ev-38,0.0
2026,11,3,Finn,Thomson,A,9,2026-ev-37,0.0
2026,11,3,Vinny,Butrico,A,7,2026-ev-41,0.0
2026,11,3,Justin,Anderson,M,11,2026-ev-39,0.0
2026,11,3,Truitt,Sunderland,M,11,2026-ev-39,0.0
2026,11,3,Alex,Ross,D,5,2026-ev-41,0.0
2026,11,3,Mike,Sisselberger,FO,15,2026-ev-38,0.0
2026,11,3,Austin,Kaut,G,10,2026-ev-37,0.0
2026,11,4,Finn,Thomson,A,9,2026-ev-37,0.0
2026,11,4,Vinny,Butrico,A,7,2026-ev-41,0.0
2026,11,4,Evan,Plunkett,M,11,2026-ev-39,0.0
2026,11,4,Kyle,Lewis,M,12,2026-ev-40,0.0
2026,11,4,Alex,Ross,D,5,2026-ev-41,0.0
2026,11,4,Mike,Sisselberger,FO,15,2026-ev-38,0.0
2026,11,4,Ryan,Croddick,G,10,2026-ev-37,0.0
2026,11,5,Finn,Thomson,A,9,2026-ev-37,0.0
2026,11,5,Vinny,Butrico,A,7,2026-ev-41,0.0
2026,11,5,Aidan,Danenza,M,13,2026-ev-37,0.0
2026,11,5,Ryan,Ambler,M,10,2026-ev-38,0.0
2026,11,5,Greg,Langermeier,D,4,2026-ev-37,0.0
2026,11,5,Mike,Sisselberger,FO,15,2026-ev-38,0.0
2026,11,5,Will,Mark,G,10,2026-ev-41,0.0
2026,12,1,Brett,Dobson,G,48,2026-ev-43,25.0
2026,12,1,Joey,Spallina,A,47,2026-ev-42,22.0
2026,12,1,Teddy,Malone,M,25,2026-ev-43,38.0
2026,12,1,Trevor,Baptiste,FO,19,2026-ev-44,10.9
2026,12,1,Owen,Hiltz,A,25,2026-ev-43,20.0
2026,12,1,Andrew,McAdorey,M,22,2026-ev-45,3.5
2026,12,1,Mason,Woodward,D,14,2026-ev-43,1.0
2026,12,2,Hunter,Drouin,A,5,2026-ev-44,0.0
2026,12,2,Vinny,Butrico,A,10,2026-ev-44,0.0
2026,12,2,Garrett,Degnon,M,7,2026-ev-42,0.0
2026,12,2,Evan,Plunkett,M,14,2026-ev-44,0.0
2026,12,2,Ben,Ramsey,D,7,2026-ev-42,0.0
2026,12,2,Nick,Rowlett,FO,13,2026-ev-43,0.0
2026,12,2,Matt,Knote,G,10,2026-ev-42,0.0
2026,12,3,Hunter,Drouin,A,5,2026-ev-44,0.0
2026,12,3,Vinny,Butrico,A,10,2026-ev-44,0.0
2026,12,3,Garrett,Degnon,M,7,2026-ev-42,0.0
2026,12,3,Evan,Plunkett,M,14,2026-ev-44,0.0
2026,12,3,Eric,Kolar,D,7,2026-ev-42,0.0
2026,12,3,Nick,Rowlett,FO,13,2026-ev-43,0.0
2026,12,3,Matt,Knote,G,10,2026-ev-42,0.0
2026,12,4,Hunter,Drouin,A,5,2026-ev-44,0.0
2026,12,4,Vinny,Butrico,A,10,2026-ev-44,0.0
2026,12,4,Garrett,Degnon,M,7,2026-ev-42,0.0
2026,12,4,Evan,Plunkett,M,14,2026-ev-44,0.0
2026,12,4,Zach,Goodrich,D,11,2026-ev-42,0.0
2026,12,4,Nick,Rowlett,FO,13,2026-ev-43,0.0
2026,12,4,Nick,Washuta,G,10,2026-ev-43,0.0
2026,12,5,Hunter,Drouin,A,5,2026-ev-44,0.0
2026,12,5,Vinny,Butrico,A,10,2026-ev-44,0.0
2026,12,5,Garrett,Degnon,M,7,2026-ev-42,0.0
2026,12,5,Evan,Plunkett,M,14,2026-ev-44,0.0
2026,12,5,Eric,Kolar,D,7,2026-ev-42,0.0
2026,12,5,Nick,Rowlett,FO,13,2026-ev-43,0.0
2026,12,5,Nick,Washuta,G,10,2026-ev-43,0.0
